"","geneID","FLM-ERR225783","iL3-ERR225784","PF-ERR299168","PF-ERR299169","PF-ERR299170","FLF-ERR299171","FLF-ERR299172","FLF-ERR299173","PF-ERR299174","PF-ERR299175","PF-ERR299176","FLF-ERR299177","FLF-ERR299178","FLF-ERR299179","WBgeneID","Location","Description","InterPro","GO_term","UniProtKB","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"193","SRAE_0000600002",0.0040129536195828,0.0515292538618717,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270171","SRAE_scaffold12","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"194","SRAE_0000600003",0.0106965123941428,0.0836675691576086,0.00734729056361782,0,0,0.00449796728780185,0.00439838263456963,0.0042192347550635,0.00223179084344289,0.00410669329919018,0.00531122258536355,0.00407101710098335,0.00245332263528936,0.00419293129168427,"WBGene00270172","SRAE_scaffold14","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"195","SRAE_0000600004",0,0.085099850813079,0.00918053343915577,0.0101174630043303,0.0118774161434246,0.0195002961470303,0.00325132216635936,0,0.00915282796500581,0.0176724922599561,0,0.016171836494531,0,0.00556983723850996,"WBGene00270173","SRAE_scaffold15","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"196","SRAE_0000600005",0,0,0,0,0,0,0,0,0,0,0,0.113400955490237,0,0.327937358689069,"WBGene00270174","SRAE_scaffold16","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"197","SRAE_0000600006",0,0,0.0262871958563791,0.0358178877516237,0.0109501392230111,0.0329967439151405,0.0704824329023065,0.0357171362145565,0.0486040662346724,0.0173789544700975,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205132,"WBGene00270175","SRAE_scaffold19","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"198","SRAE_0000600007",0,0.162326038146748,0.086950700286264,0.0435550137955906,0.0772717981213759,0,0.15379934817673,0.0678370986280003,0.0584356787982944,0.0829086641813453,0.0366880824845831,0,0.0566364301371627,0.0486061272789174,"WBGene00270176","SRAE_scaffold1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"199","SRAE_0000600008",0.00381320184812924,0.0683529310411206,0,0,0,0.0192417979061626,0.00509592917982465,0,0,0,0.00568022755933518,0.00870770315421485,0.013118804406867,0,"WBGene00270177","SRAE_scaffold1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"200","SRAE_0000600009",0.0106965123941428,0.0836675691576086,0.00734729056361782,0,0,0.00449796728780185,0.00439838263456963,0.0042192347550635,0.00223179084344289,0.00410669329919018,0.00531122258536355,0.00407101710098335,0.00245332263528936,0.00419293129168427,"WBGene00270178","SRAE_scaffold1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"201","SRAE_0000600010",0,0,0.0262871958563791,0.0358178877516237,0.0109501392230111,0.0329967439151405,0.0704824329023065,0.0357171362145565,0.0486040662346724,0.0173789544700975,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205132,"WBGene00270179","SRAE_scaffold1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"202","SRAE_0000600011",0.043621273500466,0.156385228933025,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270180","SRAE_scaffold1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"203","SRAE_0000600012",0.0757624163277339,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270181","SRAE_scaffold23","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"204","SRAE_0000600013",0.0757624163277339,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270182","SRAE_scaffold23","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"205","SRAE_0000600014",0.0140861953242974,0,0,0,0,0.0168622280067262,0.00482368404366935,0.0074380653165465,0,0,0,0.00724402278526284,0.0102040903010705,0,"WBGene00270183","SRAE_scaffold24","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"206","SRAE_0000600015",0.00690723798690802,0,0,0,0,0,0,0,0,0,0.00514177402839758,0,0.033774552736413,0.00869500769428743,"WBGene00270184","SRAE_scaffold28","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"207","SRAE_0000600017",0,0.0599016976163026,0,0,0,0.0105392100589309,0.013025463568209,0,0,0,0,0.00953880943973938,0.0114967585535234,0,"WBGene00270186","SRAE_scaffold2","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"208","SRAE_0000600019",0,0,0,0.00354133546064132,0,0.0045503547806498,0,0,0,0,0,0,0,0,"WBGene00270188","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"209","SRAE_0000600020",0.0378766453558477,0.0164368702219215,0,0.00479696755736418,0,0.00605156455008453,0.00636878303176987,0.00612266921586413,0,0,0,0.00545411212042728,0,0.00559817855859077,"WBGene00270189","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"210","SRAE_0000600021",0.0149031858383213,0,0.0176869655360925,0,0,0,0,0,0,0,0,0.0459851356411187,0,0,"WBGene00270190","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"211","SRAE_0000600022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270191","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"212","SRAE_0000600023",0.0322601882985205,0.115654698248354,0.0203124458195877,0.0343870751446145,0.03459035760978,0.0406969482050575,0.0431122644276035,0.0137854273056939,0.0403858140851156,0.0134177432689618,0.0360414813425302,0.0491119360019101,0.0443945619005332,0.0252913604446544,"WBGene00270192","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"213","SRAE_0000600024",0,0,0,0,0.033280351764988,0,0,0,0,0,0,0,0,0,"WBGene00270193","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"214","SRAE_0000600025",0,0,0,0,0,0.0100556902042891,0.00532624569067705,0,0,0.00994603643472149,0,0,0,0,"WBGene00270194","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"215","SRAE_0000600026",0,0.0284806070389746,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270195","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"216","SRAE_0000600028",0,0.227266874848423,0.00463063546468998,0,0.00574408502170598,0.00888571120615759,0.00941306776166522,0.00967464551704813,0,0.00878880073282151,0,0.0160845554941198,0.00969305245586352,0.0248493512843671,"WBGene00270197","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"217","SRAE_0000600029",0.0817256805813723,0.057827349124177,0.0270832762785803,0.0229247317822243,0.0475615558458279,0.0542624165992825,0.0251487984927699,0.00689269139883248,0.0134619532341547,0.0402531845292914,0.0320368625966576,0.0184169760007163,0.0332959326111438,0.0252913604446544,"WBGene00270198","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"218","SRAE_0000600030",0,0.289353754016608,0.0195458576435932,0.0264714819417804,0.019970957166248,0.0156644398083707,0.00414852217317832,0,0.0116585204641039,0.00774680245677292,0.0277450579677672,0.0141775556664669,0.0128157715472504,0.0584082731502901,"WBGene00270199","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"219","SRAE_0000600031",0.00381320184812924,0.0683529310411206,0,0,0,0.0192417979061626,0.00509592917982465,0,0,0,0.00568022755933518,0.00870770315421485,0.013118804406867,0,"WBGene00270200","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"220","SRAE_0000600032",0.054662092863193,0,0.0129745336834529,0,0.0183458044148352,0.0654348022374273,0.0149748367147735,0.023090982735712,0.00627069311926345,0,0.0162762801219737,0.0224886923110285,0.0158389974699846,0.0275239860270603,"WBGene00270201","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"221","SRAE_0000600033",0.00381320184812924,0.0683529310411206,0,0,0,0.0192417979061626,0.00509592917982465,0,0,0,0.00568022755933518,0.00870770315421485,0.013118804406867,0,"WBGene00270202","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"222","SRAE_0000600034",0,0.085099850813079,0.00918053343915577,0.0101174630043303,0.0118774161434246,0.0195002961470303,0.00325132216635936,0,0.00915282796500581,0.0176724922599561,0,0.016171836494531,0,0.00556983723850996,"WBGene00270203","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"223","SRAE_0000600035",0,0.085099850813079,0.00918053343915577,0.0101174630043303,0.0118774161434246,0.0195002961470303,0.00325132216635936,0,0.00915282796500581,0.0176724922599561,0,0.016171836494531,0,0.00556983723850996,"WBGene00270204","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"224","SRAE_0000600036",0.0040129536195828,0.0515292538618717,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270205","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"225","SRAE_0000600037",0,0,0.0262871958563791,0.0358178877516237,0.0109501392230111,0.0329967439151405,0.0704824329023065,0.0357171362145565,0.0486040662346724,0.0173789544700975,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205132,"WBGene00270206","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"226","SRAE_0000600038",0.202113753620132,0,0,0.00502331739920761,0,0.00633128595411755,0.0122419349526313,0.0113853669711103,0,0.00553882586194493,0.00360314334441457,0.0321347655439149,0.00945520386738354,0.00548358469491939,"WBGene00270207","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"227","SRAE_0000600039",0.0040129536195828,0.0515292538618717,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270208","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"228","SRAE_0000600040",0.00362499054985173,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270209","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"229","SRAE_0000600041",0,0,0,0.0687977716599417,0,0,0.0287513059155475,0.0827405776096339,0,0,0,0.0982573507684943,0,0.101199923152131,"WBGene00270210","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"230","SRAE_0000600042",0,0.0217840607129952,0.00382593573875438,0,0,0.00766543047847206,0,0,0,0.0151637083012077,0,0,0.00418095680396048,0,"WBGene00270211","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"231","SRAE_0000600044",0,0,0.0262871958563791,0.0358178877516237,0.0109501392230111,0.0329967439151405,0.0704824329023065,0.0357171362145565,0.0486040662346724,0.0173789544700975,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205132,"WBGene00270213","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"232","SRAE_0000600045",0.0140861953242974,0,0,0,0,0.0168622280067262,0.00482368404366935,0.0074380653165465,0,0,0,0.00724402278526284,0.0102040903010705,0,"WBGene00270214","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"233","SRAE_0000600046",0.0723333937894288,0.0211094261338025,0.00397002546452834,0,0.0050779684545552,0.0249246624781461,0.0120483445096745,0,0.00756048845189965,0,0.00472823237965581,0.00702811168289305,0.00827172923199191,0.0143916223181671,"WBGene00270215","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"234","SRAE_0000600047",0,0,0,0.00959871134096224,0,0,0,0,0,0.0100495730141675,0,0.00968218522547455,0,0,"WBGene00270216","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"235","SRAE_0000600048",0,0.0241368673749596,0,0,0,0.0113997393358298,0.00551050184821146,0,0,0,0,0,0,0,"WBGene00270217","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"236","SRAE_0000600049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270218","SRAE_scaffold3","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"237","SRAE_0000600050",0,0,0,0,0.00697250053094627,0.0456317467597893,0.016543491456014,0.0123087906034597,0.00519066815725805,0,0.00649230574832656,0.0193005908400293,0.0113578918625911,0.0296416161438686,"WBGene00270219","SRAE_scaffold4","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"238","SRAE_0000600051",0,0.0217840607129952,0.00382593573875438,0,0,0.00766543047847206,0,0,0,0.0151637083012077,0,0,0.00418095680396048,0,"WBGene00270220","SRAE_scaffold4","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"239","SRAE_0000600052",0.0187057583680528,0,0.0110999130380361,0.0149262669187193,0.00523170590907116,0.00746405648583992,0.00854082409213158,0.0131697792206037,0.00357646230075051,0.00712719441173075,0.0185661438367824,0.0128262961543739,0.013550535203722,0.00784908639565106,"WBGene00270221","SRAE_scaffold4","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"240","SRAE_0000600053",0,0,0,0,0.00697250053094627,0.0456317467597893,0.016543491456014,0.0123087906034597,0.00519066815725805,0,0.00649230574832656,0.0193005908400293,0.0113578918625911,0.0296416161438686,"WBGene00270222","SRAE_scaffold4","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"241","SRAE_0000600054",0,0,0,0,0.00697250053094627,0.0456317467597893,0.016543491456014,0.0123087906034597,0.00519066815725805,0,0.00649230574832656,0.0193005908400293,0.0113578918625911,0.0296416161438686,"WBGene00270223","SRAE_scaffold4","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"242","SRAE_0000600055",0,0.085099850813079,0.00918053343915577,0.0101174630043303,0.0118774161434246,0.0195002961470303,0.00325132216635936,0,0.00915282796500581,0.0176724922599561,0,0.016171836494531,0,0.00556983723850996,"WBGene00270224","SRAE_scaffold4","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"243","SRAE_0000600057",0,0,0,0,0,0,0.0408738245693302,0,0,0,0,0.0771901647191342,0.0957827442309712,0.0888834985347512,"WBGene00270226","SRAE_scaffold4","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"244","SRAE_0000600058",0.161494892530881,0.157196746148061,0,0.0494196347410925,0.0386811979515657,0.0528217633436,0.058077288231454,0.0486501856074597,0.0255361830378346,0.0473134940132549,0.0331682139620838,0,0.0642542091080447,0,"WBGene00270227","SRAE_scaffold53","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"245","SRAE_0000600059",0,0.0217840607129952,0.00382593573875438,0,0,0.00766543047847206,0,0,0,0.0151637083012077,0,0,0.00418095680396048,0,"WBGene00270228","SRAE_scaffold58","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"246","SRAE_0000600060",0,0.0599016976163026,0,0,0,0.0105392100589309,0.013025463568209,0,0,0,0,0.00953880943973938,0.0114967585535234,0,"WBGene00270229","SRAE_scaffold5","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"247","SRAE_0000600061",0.0611335419860893,0.389178516799508,0,0,0,0,0,0,0.0084998047578524,0,0,0,0.00807112153464804,0,"WBGene00270230","SRAE_scaffold6","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"248","SRAE_0000600062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270231","SRAE_scaffold6","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"249","SRAE_0000600063",0,0,0,0,0,0.0505075979521228,0.00411579402763674,0.00394815609483391,0,0.00384284523617773,0,0,0,0,"WBGene00270232","SRAE_scaffold6","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"250","SRAE_0000600064",0.0611335419860893,0.389178516799508,0,0,0,0,0,0,0.0084998047578524,0,0,0,0.00807112153464804,0,"WBGene00270233","SRAE_scaffold6","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"251","SRAE_0000600065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00270234","SRAE_scaffold6","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"252","SRAE_1000000300",0,0,0,0.0543104070807956,0,0,0,0,0,0,0,0,0.0266917023261527,0,"WBGene00256595","SRAE_chr1","Protein-tyrosine phosphatase, receptor/non-receptor type domain-containing protein","PTP_cat, Prot-tyrosine_phosphatase-like","protein dephosphorylation, protein tyrosine phosphatase activity","A0A090KW75","",NA,"",NA,"",NA,"",NA
"253","SRAE_1000000750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00256600","SRAE_chr1","",NA,"membrane","A0A090KW80","",NA,"SPAL_0000068050",11.0465,"SVE_0092000",22.093,"",NA
"254","SRAE_1000006600",0,0.494535969572736,0,0,0,0,0.0310748485316755,0.0580448986055092,0.100929431985902,0,0,0,0.0597227404513816,0,"WBGene00256660","SRAE_chr1","",NA,NA,"A0A090KWB9","",NA,"",NA,"",NA,"",NA
"255","SRAE_1000017000",0,0,0.0892065464926054,0.100552419296463,0.0664439100847296,0.0452117345882089,0.14490430467005,0.157325423810356,0.0894725554500095,0.0505213522027367,0.0666523965553306,0.0906385951629285,0.0870137978814059,0,"WBGene00256764","SRAE_chr1","DM DNA-binding domain-containing protein","DM_DNA-bd, DMRT, DM_DNA-bd_sf","nucleus, DNA binding, metal ion binding, regulation of transcription, DNA-templated, sequence-specific DNA binding","A0A090L334","SSTP_0000299900",68.3938,"SPAL_0001524600",59.5855,"SVE_0006900",59.5855,"",NA
"256","SRAE_1000020300",0,0,0,0,0.0333853694654731,0.0458404766158923,0,0,0,0,0,0,0,0,"WBGene00256797","SRAE_chr1","",NA,"membrane","A0A090L1C9","SSTP_0001106100",12.5,"",NA,"",NA,"",NA
"257","SRAE_1000066800",0,0,0,0,0.032794937734227,0,0,0.0516694078123934,0,0,0.0328326149934335,0,0,0.0541468052649427,"WBGene00257265","SRAE_chr1","NAD(P)-binding domain-containing protein","NAD(P)-bd_dom_sf",NA,"A0A090KXZ9","SSTP_0000612200",82.0755,"SPAL_0000350000",72.6415,"SVE_0682700",61.3208,"",NA
"258","SRAE_1000072700",0,0,0,0.0506108090019045,0.0330065014585862,0,0,0.054541392015916,0,0,0.0669432737188306,0.0413529556384328,0.0578913177846241,0.0553567911982857,"WBGene00257324","SRAE_chr1","",NA,NA,"A0A090L4M5","",NA,"",NA,"",NA,"",NA
"259","SRAE_1000100500",0,0,0,0,0,0,0,0,0,0,0,0,0.0288217652445178,0,"WBGene00257605","SRAE_chr1","",NA,"membrane","A0A090KZ15","",NA,"",NA,"",NA,"",NA
"260","SRAE_1000140200",0,0,0.144576416673879,0,0.123788447228157,0,0.0677111229944237,0.120029167073241,0,0,0.119616333683229,0.0570197551282166,0.0680658926126388,0.0611227503429253,"WBGene00258007","SRAE_chr1","","EIF2D","formation of translation preinitiation complex, translation initiation factor activity","A0A090L4U5","",NA,"SPAL_0001353400",62.2951,"",NA,"",NA
"261","SRAE_1000148500",0,0.365619104231268,0,0,0,0,0,0.23555765288724,0.0335850522203143,0,0,0.0486998832865833,0.0614494055018882,0,"WBGene00258092","SRAE_chr1","",NA,NA,"A0A090L567","",NA,"",NA,"SVE_0979600",73.5632,"",NA
"262","SRAE_1000170900",0,0,0.0593814903587292,0.100667567188659,0,0.0456690685223888,0,0,0.0893197095134424,0,0.0334081578633248,0.0915844898540883,0.0578944160302577,0,"WBGene00258317","SRAE_chr1","7TM GPCR, serpentine receptor class ab (Srab) family-containing protein","7TM_GPCR_serpentine_rcpt_Srab","membrane","A0A090L5Q2","SSTP_0001208800",77.6952,"",NA,"SVE_2008100",65.4275,"",NA
"263","SRAE_1000194000",0,0.246433702051743,0.0961184133159757,0,0.0316575654507427,0.117843648264439,0.0559211824808556,0,0.0665770397295884,0.0484056546034363,0,0,0.0556604179469159,0.0512288896909418,"WBGene00258552","SRAE_chr1","Collagen-like protein",NA,NA,"A0A090L1Y3","",NA,"",NA,"",NA,"",NA
"264","SRAE_1000224700",0,0,0,0,0.0593241540928715,0.087869861407798,0.118354350762729,0.118329192520656,0,0,0.0336898354854616,0.131229120065002,0.0588729262048277,0,"WBGene00258861","SRAE_chr1","",NA,NA,"A0A090L2D7","SSTP_0000297700",5.22388,"",NA,"",NA,"",NA
"265","SRAE_1000254100",0,0.35618587973841,0.029452929866275,0,0.0661209385396356,0.136368896243374,0.0858830583058848,0.0518288894059291,0,0,0,0.0911528129328442,0,0,"WBGene00259156","SRAE_chr1","",NA,NA,"A0A090L3A8","",NA,"SPAL_0000862700",67.9412,"SVE_1045700",68.5294,"",NA
"266","SRAE_1000273800",0,0.164637464177543,0.0588411299390875,0,0,0,0.0288828172511535,0.0536914382674286,0.0291332607787487,0,0.0341876092768698,0,0,0,"WBGene00259354","SRAE_chr1","Ovule protein",NA,NA,"A0A090MWY3","",NA,"SPAL_0001227475",6.30631,"SVE_0222000",48.6486,"",NA
"267","SRAE_1000280000",0,0.178479772036536,0,0.0999328206752357,0.0661238654404097,0,0.0286334296744855,0.0518385217661523,0,0,0.0663542333023376,0.045568493743602,0.0287113034904828,0.0519934811779291,"WBGene00259416","SRAE_chr1","G_PROTEIN_RECEP_F1_2 domain-containing protein",NA,"membrane","A0A090L402","SSTP_0000554600",70.3927,"SPAL_0000683300",65.861,"SVE_0863000",61.0272,"",NA
"268","SRAE_1000300100",0.0364967024875716,0,0,0.0524867129918927,0,0,0,0,0,0,0,0,0.030188881474884,0,"WBGene00259618","SRAE_chr1","Sulfotransferase family-containing protein","Sulfotransferase, Chst-1","membrane, transferase activity, sulfotransferase activity, chondroitin sulfate biosynthetic process, chondroitin 4-sulfotransferase activity, positive regulation of response to oxidative stress","A0A090L9F9","SSTP_0001218300",80.9886,"SPAL_0000103300",76.0456,"SVE_0049800",74.9049,"K07H8.8 | WBGene00019508",24.7148
"269","SRAE_1000305300",0,0,0,0.105346945744031,0.0340706682259214,0.0878389959896342,0.0575133327797053,0.106762632271122,0,0,0.0336566371162828,0.0430164261761597,0.109889471506497,0.05549155904296,"WBGene00259670","SRAE_chr1","UBX domain-containing protein",NA,NA,"A0A090LBB8","SSTP_0001102200",30.1075,"",NA,"",NA,"",NA
"270","SRAE_1000322700",0.0736062606763789,0.359577262151022,0,0.101007167227977,0.033419143601994,0.0459556336610231,0.0289354562699553,0,0.059690324200662,0,0.0335359246980503,0.0921545108324596,0.116064237992725,0,"WBGene00259844","SRAE_chr1","7TM GPCR, serpentine receptor class x (Srx) family-containing protein","7TM_GPCR_serpentine_rcpt_Srt, 7TM_GPCR_serpentine_rcpt_Srx","membrane","A0A090MX81","",NA,"SPAL_0001344300",40.1734,"SVE_0379800",36.4162,"",NA
"271","SRAE_1000332800",0,0.266704519229008,0.188633427653965,0.109001209591227,0.0358179089197652,0,0,0,0.0309581307257411,0,0,0.044223940075913,0.0608030971121755,0,"WBGene00259945","SRAE_chr1","U24",NA,"membrane","A0A090LC12","SSTP_0000030700",68.8679,"SPAL_0000716500",62.2642,"SVE_0159900",60.3774,"",NA
"272","SRAE_1000353400",0,0.356125128070356,0.0309567713265784,0,0.0377200109304918,0.0479545215453464,0.029122349535219,0,0.0313726627477624,0,0.0350844035698442,0,0,0.056660973941321,"WBGene00260151","SRAE_chr1","Lipoprotein",NA,NA,"A0A090L660","",NA,"",NA,"",NA,"",NA
"273","SRAE_1000600000",0,0,0,0,0,0,0.0269321149346367,0,0,0,0,0.0491963991117843,0,0,"WBGene00269753","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"274","SRAE_1000600003",0,0.170883414497605,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269756","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"275","SRAE_1000600004",0,0,0,0,0,0,0,0,0,0,0,0,0.0576435080900641,0,"WBGene00269757","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"276","SRAE_1000600006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269759","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"277","SRAE_1000600007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269760","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"278","SRAE_1000600008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269761","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"279","SRAE_1000600009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269762","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"280","SRAE_1000600010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269763","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"281","SRAE_1000600011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269764","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"282","SRAE_1000600012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269765","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"283","SRAE_1000600013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269766","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"284","SRAE_1000600014",0,0,0.0305704418853282,0,0,0.107934793891283,0.0529348484682876,0,0.0297233740748689,0.0452861890152223,0,0,0,0,"WBGene00269767","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"285","SRAE_1000600015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269768","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"286","SRAE_1000600017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269770","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"287","SRAE_1000600018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269771","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"288","SRAE_1000600019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269772","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"289","SRAE_1000600020",0,0,0,0,0,0.0459851174877798,0,0,0,0,0,0,0,0,"WBGene00269773","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"290","SRAE_1000600021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269774","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"291","SRAE_1000600022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269775","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"292","SRAE_1000600025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269778","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"293","SRAE_1000600026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WBGene00269779","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"294","SRAE_1000600027",0,0,0.0900667164548424,0.141303470573247,0.0834602935167524,0,0.0519856619981629,0,0.0875711552852013,0.13342245704589,0.0371162678133068,0.0474806942379561,0,0.0499557580448162,"WBGene00269780","SRAE_chr1","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
