"","geneID","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357","Location","Description","InterPro","GO_term","UniProtKB","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"183","SVE_0132200",0,0,0,0,0,0,0.125958348389911,0.30996275374217,0.156286534750726,0.0765808913190984,0.150074894383813,0.148906805189215,"SVE_scaffold0000013","",NA,NA,"A0A0K0EXR7","",NA,"",NA,"SPAL_0001484425",79.5181,"",NA
"184","SVE_0133200",0,0,0,0,0,0,0,0,0,0,0.0724232512984739,0,"SVE_scaffold0000014","Secreted protein",NA,NA,"A0A0K0EXS7","",NA,"",NA,"",NA,"",NA
"185","SVE_0138000",0,0,0,0,0.434596231961547,0.424298511906337,0,0,0,0,0.0735876739455255,0,"SVE_scaffold0000014","SKICH domain-containing protein","SAM-dependent_MTases_sf",NA,"A0A0K0EXX3","SSTP_0001094400",26.8382,"SRAE_X000128400 | WBGene00266851",57.3529,"SPAL_0000110900",83.4559,"",NA
"186","SVE_0138100",0,0,0,0,0.175231631223307,0,0,0,0,0,0,0,"SVE_scaffold0000014","CopG family transcriptional regulator",NA,NA,"A0A0K0EXX4","",NA,"",NA,"",NA,"",NA
"187","SVE_0138700",0.260499876861941,0.31865290492755,0,0,0,0,0.130079843990172,0.127643584614246,0,0,0.146824135913741,0,"SVE_scaffold0000014","AAA domain-containing protein","MLT-10-like",NA,"A0A0K0EXY0","SSTP_0001236800",67.9573,"SRAE_X000128900 | WBGene00266856",67.9573,"SPAL_0000111500",69.5594,"mltn-13 | WBGene00017794",27.2363
"188","SVE_0142100",0,0.0638627042473005,0,0,0.0915859232411849,0.0892667612525616,0.0628128623267036,0.123567755086161,0,0.076141764941429,0,0,"SVE_scaffold0000014","",NA,NA,"A0A0K0EY14","",NA,"",NA,"",NA,"",NA
"189","SVE_0147800",0,0,0,0,0,0,0.0641865357085137,0.0885001779835405,0.0230821939103659,0.00176703569023736,0,0,"SVE_scaffold0000014","BACK domain-containing protein",NA,NA,"A0A0K0EY71","",NA,"SRAE_X000192100 | WBGene00267498",64.6226,"SPAL_0001529900",68.3962,"",NA
"190","SVE_0151600",0.0618966521413229,0,0,0,0.181067480724633,0.0872136081617923,0,0,0,0,0,0,"SVE_scaffold0000015","BACK domain-containing protein","BACK",NA,"A0A0K0EYA8","",NA,"",NA,"",NA,"",NA
"191","SVE_0154400",0.126614980659168,0.125515129212986,0,0,0.184727177227164,0.266590530937322,0,0,0.0748788080928451,0,0,0,"SVE_scaffold0000015","",NA,"membrane","A0A0K0EYD6","",NA,"",NA,"",NA,"",NA
"192","SVE_0154700",0,0,0.125129341955583,0.0613187550026604,0,0,0,0,0,0.0791789420368577,0,0,"SVE_scaffold0000015","",NA,"membrane","A0A0K0EYD9","SSTP_0000604900",72.3757,"SRAE_1000312700 | WBGene00259744",73.4807,"SPAL_0000609200",89.5028,"",NA
"193","SVE_0156700",0,0.126825253062747,0.245726298868715,0.358841409296317,0.0913093666650281,0.0889832316466778,0,0,0,0,0,0,"SVE_scaffold0000015","",NA,"membrane","A0A0K0EYF9","",NA,"",NA,"",NA,"",NA
"194","SVE_0158400",0.194901330510484,0.0637368824288586,0,0,0.0928971184106188,0.091153425897714,0.0626255094505898,0.24687204713216,0,0,0.21053294461971,0,"SVE_scaffold0000015","Secreted protein",NA,NA,"A0A0K0EYH6","",NA,"",NA,"",NA,"",NA
"195","SVE_0158700",0.0661539341676401,0,0,0,0,0,0,0,0.077184974527448,0,0,0,"SVE_scaffold0000015","",NA,"membrane","A0A0K0EYH9","SSTP_0000564100",57.7778,"SRAE_1000292500 | WBGene00259542",61.1111,"SPAL_0000717600",77.7778,"",NA
"196","SVE_0159900",0,0.0661964360385955,0,0,0,0,0.0642952065164902,0.125930154587059,0,0,0,0,"SVE_scaffold0000015","U24",NA,"membrane","A0A0K0EYJ1","SSTP_0000030700",67.9245,"SRAE_1000332800 | WBGene00259945",60.3774,"SPAL_0000716500",86.7924,"",NA
"197","SVE_0161400",0.066681915397637,0.130755912064185,0,0,0,0,0.192004209174642,0.187896417794159,0.07831715636987,0,0,0,"SVE_scaffold0000015","",NA,NA,"A0A0K0EYK6","",NA,"",NA,"SPAL_0000715100",41.6667,"",NA
"198","SVE_0163100",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000015","",NA,"membrane","A0A0K0EYM3","SSTP_0000570400",43.9394,"SRAE_1000232100 | WBGene00258935",39.3939,"SPAL_0001289100",89.3939,"",NA
"199","SVE_0167200",0,0,0,0,0,0,0.0663096302478626,0.0645967245627291,0.0788281661124839,0.152551543868901,0,0.0698851241449929,"SVE_scaffold0000015","",NA,NA,"A0A0K0EYR3","",NA,"",NA,"",NA,"",NA
"200","SVE_0168300",0.0656288796035109,0,0,0,0,0,0.193639664898624,0.126927475910776,0,0.0782087374152588,0,0,"SVE_scaffold0000015","DUF1430 domain-containing protein",NA,"membrane","A0A0K0EYS4","SSTP_0000564900",58.1481,"SRAE_1000293600 | WBGene00259553",57.037,"SPAL_0000485200",78.8889,"",NA
"201","SVE_0169000",0,0,0,0.0593920910759148,0.182359815611335,0.266190904926607,0,0,0,0.149043701291059,0,0,"SVE_scaffold0000015","V-type proton ATPase subunit G","V-ATPase_G","vacuolar proton-transporting V-type ATPase complex, proton-transporting ATPase activity, rotational mechanism, proton transmembrane transport, ion transport","A0A0K0EYT1","SSTP_0000566400",79.2,"SRAE_1000295100 | WBGene00259568",77.6,"",NA,"",NA
"202","SVE_0169400",0,0,0,0.0596899793102801,0,0.0892004700602598,0,0,0,0,0,0,"SVE_scaffold0000015","Protein quiver",NA,"membrane","A0A0K0EYT5","SSTP_0000566800",73.9837,"SRAE_1000295500 | WBGene00259572",76.4228,"SPAL_0000486500",91.0569,"",NA
"203","SVE_0171200",0.196836170613978,0.0643044520899581,0,0.0607515333893,0,0.0874631164264431,0.129924473445753,0.127689288324285,0,0,0,0,"SVE_scaffold0000015","Protein-tyrosine phosphatase","PTP_cat, Tyr_Pase_dom, Tyr_Pase_cat, Tyr_Pase_AS, Prot-tyrosine_phosphatase-like","dephosphorylation, protein dephosphorylation, protein tyrosine phosphatase activity, phosphatase activity","A0A0K0EYV3","SSTP_0000011500",75.4667,"SRAE_2000027800 | WBGene00260471",74.9333,"SPAL_0001110200",96,"",NA
"204","SVE_0171300",0.260528135405791,0.191287961096826,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000015","Hydrolase_4 domain-containing protein","Hydrolase_4, AB_hydrolase",NA,"A0A0K0EYV4","SSTP_0000011400",57.1924,"SRAE_2000027900 | WBGene00260472",57.8856,"SPAL_0001110100",93.0676,"Y41E3.18 | WBGene00044003",18.1976
"205","SVE_0172300",0,0,0,0,0,0,0.0628476065335986,0,0.15622709690052,0,0,0.148951610509733,"SVE_scaffold0000015","FAR1 domain-containing protein",NA,NA,"A0A0K0EYW4","",NA,"",NA,"SPAL_0000818900",55.4839,"",NA
"206","SVE_0172600",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000015","Histone acetyltransferase",NA,NA,"A0A0K0EYW7","",NA,"",NA,"SPAL_0000818900",38.7597,"",NA
"207","SVE_0173100",0,0,0,0,0,0,0.320979664931712,0.273069016646524,0,0.154408049752708,0.209816772027498,0,"SVE_scaffold0000016","Metalloendopeptidase","Peptidase_M12A, Peptidase_Metallo, MetalloPept_cat_dom_sf, Sperma_CUB_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis, zinc ion binding, peptidase activity, hydrolase activity, metal ion binding","A0A0K0EYX2","",NA,"",NA,"SPAL_0001394900",16.0326,"",NA
"208","SVE_0173200",0,0,0,0,0,0,0.0654973001982508,0,0,0,0,0,"SVE_scaffold0000016","",NA,NA,"A0A0K0EYX3","",NA,"",NA,"SPAL_0001088375",73.1481,"",NA
"209","SVE_0173300",0,0,0,0,0,0.0855340263066857,0,0,0,0,0,0,"SVE_scaffold0000016","",NA,NA,"A0A0K0EYX4","",NA,"",NA,"",NA,"",NA
"210","SVE_0173700",0.0647385847431048,0,0,0,0,0.0869688296544769,0.127331952007634,0.0626452300432964,0,0.154266654450148,0,0.148009881993356,"SVE_scaffold0000016","TIR domain-containing protein",NA,NA,"A0A0K0EYX8","",NA,"",NA,"SPAL_0000977200",53.5714,"",NA
"211","SVE_0173800",0,0,0,0,0,0,0,0,0,0.107651611802891,0,0,"SVE_scaffold0000016","",NA,NA,"A0A0K0EYX9","",NA,"",NA,"SPAL_0000977200",57.377,"",NA
"212","SVE_0174100",0.199854729570856,0.20853232401905,0.325125488987212,0.0608499114854066,0,0,0.0653877622400687,0.0643153421182611,0,0,0,0,"SVE_scaffold0000016","DOMON domain-containing protein",NA,NA,"A0A0K0EYY2","",NA,"",NA,"",NA,"",NA
"213","SVE_0174200",0.0647717038080474,0.0709611333962891,0,0,0,0,0.0632470300891064,0,0,0.076929714429368,0,0.148769849946586,"SVE_scaffold0000016","",NA,NA,"A0A0K0EYY3","",NA,"",NA,"SPAL_0000977600",40,"",NA
"214","SVE_0174800",0.197033649480601,0.128602309330586,0.123131320332949,0.0602434341560896,0,0.0898796236304602,0,0,0,0,0,0,"SVE_scaffold0000016","",NA,NA,"A0A0K0EYY9","",NA,"",NA,"SPAL_0000977600",36.5517,"",NA
"215","SVE_0175400",0,0.0365550416922224,0,0,0,0,0.0649942304077626,0.0889248974213389,0,0,0,0,"SVE_scaffold0000016","Amidohydrolase","Rossmann-like_a/b/a_fold, Pcy1-like","CDP-choline pathway, choline-phosphate cytidylyltransferase activity","A0A0K0EYZ5","",NA,"",NA,"",NA,"",NA
"216","SVE_0176000",0.146504504078274,0,0,0,1.48000402229965e-09,0,0,0,0,0,0,0,"SVE_scaffold0000016","Chitin-binding type-2 domain-containing protein",NA,NA,"A0A0K0EZ01","",NA,"",NA,"",NA,"",NA
"217","SVE_0176700",0.25973543530517,0.0636596301669687,0,0,0,0,0,0.186023174798997,0.234687537320126,0,0,0.148470334391478,"SVE_scaffold0000016","",NA,NA,"A0A0K0EZ08","",NA,"",NA,"",NA,"",NA
"218","SVE_0178800",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000016","",NA,NA,"A0A0K0EZ29","",NA,"",NA,"SPAL_0000346600",36.6667,"",NA
"219","SVE_0178900",0,0,0,0,0,0,0,0.127341299969088,0.0789865086468078,0,0,0,"SVE_scaffold0000016","Lipoprotein",NA,NA,"A0A0K0EZ30","",NA,"",NA,"SPAL_0000346600",48.4848,"",NA
"220","SVE_0179000",0,0.0653023766273509,0,0,0,0,0.191781865860335,0,0.0782264641075012,0.0768031136740674,0,0,"SVE_scaffold0000016","",NA,NA,"A0A0K0EZ31","",NA,"",NA,"SPAL_0000346600",41.6667,"",NA
"221","SVE_0180300",0,0.126744845607694,0.130588430032035,0.127602634141732,0.0931260245600788,0,0,0.0618109734995077,0,0,0,0.0666899595351832,"SVE_scaffold0000016","","Cyt_P450, Cyt_P450_sf","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, iron ion binding, heme binding, monooxygenase activity","A0A0K0EZ44","",NA,"",NA,"",NA,"",NA
"222","SVE_0180400",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000016","","Cyt_P450_sf","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, iron ion binding, heme binding, monooxygenase activity","A0A0K0EZ45","",NA,"",NA,"",NA,"",NA
"223","SVE_0180500",0.0651796444043791,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000016","Beta-1,3-glucan-binding protein","Cyt_P450, Cyt_P450_sf","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, iron ion binding, heme binding, monooxygenase activity","A0A0K0EZ46","",NA,"",NA,"",NA,"",NA
"224","SVE_0180600",0.063348892133974,0.0629518391464995,0,0,0,0.356412468655816,0,0,0,0,0,0,"SVE_scaffold0000016","","Cyt_P450, Cyt_P450_sf","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, iron ion binding, heme binding, monooxygenase activity","A0A0K0EZ47","",NA,"",NA,"",NA,"",NA
"225","SVE_0181500",0.325474237844797,0.191396041637302,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000016","Protein kinase domain-containing protein","Prot_kinase_dom, Kinase-like_dom_sf","protein kinase activity, protein phosphorylation, ATP binding","A0A0K0EZ56","",NA,"",NA,"SPAL_0000906400",80.9651,"",NA
"226","SVE_0190700",0.0649560249638043,0.0635665290411627,0,0,0.0878688037187298,0,0,0,0.23540886825392,0.153596954607168,0,0,"SVE_scaffold0000016","EGF-like domain-containing protein",NA,"membrane","A0A0K0EZE8","",NA,"",NA,"SPAL_0000916000",65.536,"",NA
"227","SVE_0193800",0,0.0664614305134125,0,0,0,0,0.066458488253421,0.0646531620864906,0.155365519850245,0.0755959739980516,0.0695913761055565,0,"SVE_scaffold0000016","Secreted protein",NA,NA,"A0A0K0EZH9","",NA,"",NA,"SPAL_0001573750",53.0303,"",NA
"228","SVE_0196600",0.131879891048794,0,0,0,0,0,0,0,0,0.0758233893340362,0,0,"SVE_scaffold0000016","Deoxynucleotide monophosphate kinase",NA,NA,"A0A0K0EZK7","",NA,"",NA,"",NA,"",NA
"229","SVE_0196700",0,0,0.0616252599115986,0.180933224758406,0,0,0.0636466336409973,0.0626492637171623,0.0790114385135932,0.154670880262942,0.0758290845888731,0.0753720479605438,"SVE_scaffold0000016","DUF5641 domain-containing protein",NA,NA,"A0A0K0EZK8","",NA,"",NA,"",NA,"",NA
"230","SVE_0197100",0,0,0,0,0,0,0,0.0641989232213389,0,0,0,0,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZL1","",NA,"",NA,"SPAL_0001297700",85.8974,"",NA
"231","SVE_0197200",0.195437362308717,0.0637489977695707,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZL2","",NA,"",NA,"SPAL_0000581700",35.7143,"",NA
"232","SVE_0197300",0.0652330250079414,0.0646939419879569,0,0,0,0,0,0.0631798937635771,0,0,0,0,"SVE_scaffold0000017","HTH CENPB-type domain-containing protein","HTH_CenpB_DNA-bd_dom",NA,"A0A0K0EZL3","",NA,"",NA,"",NA,"",NA
"233","SVE_0197400",0,0,0,0,0,0,0.0654971666412963,0,0,0,0,0,"SVE_scaffold0000017","MULE domain-containing protein",NA,NA,"A0A0K0EZL4","",NA,"",NA,"SPAL_0001224500",39.1447,"",NA
"234","SVE_0197500",0,0,0.0611464648463011,0,0.0914735870376199,0.0891119738015898,0,0.0607955687479551,0,0,0.0732858849253618,0,"SVE_scaffold0000017","Histone-lysine N-methyltransferase SETMAR","RNaseH_sf","nucleic acid binding","A0A0K0EZL5","",NA,"",NA,"SPAL_0000534700",65.5462,"",NA
"235","SVE_0198900",0.129017496856158,0.316652966053491,0.0626545719877179,0.0610486071195506,0,0.090066386853133,0,0,0,0,0,0,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZM9","SSTP_0000814500",88.5057,"SRAE_1000112900 | WBGene00257732",83.908,"SPAL_0001399300",95.4023,"",NA
"236","SVE_0199700",0,0,0,0,0,0,0.191024967835421,0.250462337844701,0.0789056539556169,0.154346262369492,0,0.148344833294332,"SVE_scaffold0000017","CAP domain-containing protein (inferred by orthology to a zebrafish protein)","CRISP-related, CAP_domain, CAP_sf",NA,"A0A0K0EZN7","",NA,"",NA,"SPAL_0001490700",70.6767,"",NA
"237","SVE_0199800",0,0,0,0,0.0876155181682077,0,0,0,0,0,0,0,"SVE_scaffold0000017","Ovule protein",NA,NA,"A0A0K0EZN8","",NA,"",NA,"",NA,"",NA
"238","SVE_0202100",0,0,0,0,0,0,0,0,0,0,0.0724233102017464,0,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZR1","",NA,"",NA,"SPAL_0001322000",79.7753,"",NA
"239","SVE_0203200",0.127787028029972,0.0636877354607645,0,0.256475054850578,0.0935893777495739,0.180284616265177,0.0639009073383994,0,0.0754357737597435,0,0,0.0670217787619128,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZS2","",NA,"",NA,"",NA,"",NA
"240","SVE_0203800",0.131793043633776,0.0646039629028007,0.186402850332329,0.121578545941528,0,0.176028257338396,0.195378513790648,0,0,0,0,0,"SVE_scaffold0000017","C2H2-type domain-containing protein","Znf_C2H2_type",NA,"A0A0K0EZS8","",NA,"",NA,"SPAL_0000288100",20.8092,"",NA
"241","SVE_0204200",0.0710103734847734,0.0726481507560165,0,0.0672372226555069,0.202972979694689,0.0990563829907242,0.0715760685933823,0.142065631390909,0.0871944289194366,0,0,0,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZT2","SSTP_0001199100",75.2941,"SRAE_1000022600 | WBGene00256820",69.4118,"SPAL_0001507900",97.0588,"",NA
"242","SVE_0206000",0,0,0,0,0,0,0.0654971407952315,0,0,0,0,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZV0","",NA,"",NA,"SPAL_0001506100",27.8226,"",NA
"243","SVE_0206100",0,0,0,0,0,0,0.063195933570662,0,0,0.0766911971793221,0.0750990813525398,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZV1","",NA,"",NA,"SPAL_0001506100",27.9167,"",NA
"244","SVE_0206200",0.130236276081352,0,0,0,0.179252573818374,0.0877059664670935,0.0638723198341671,0.12570051078094,0,0,0,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZV2","",NA,"",NA,"SPAL_0001506100",26.6129,"",NA
"245","SVE_0206400",0,0.0637156928961337,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZV4","",NA,"",NA,"SPAL_0001506100",47.482,"",NA
"246","SVE_0206500",0,0,0,0,0,0,0,0,0.0783360895690255,0,0,0,"SVE_scaffold0000017","Plasmodium yoelii subtelomeric region (PYST-C1)",NA,NA,"A0A0K0EZV5","",NA,"",NA,"",NA,"",NA
"247","SVE_0206600",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZV6","",NA,"",NA,"SPAL_0001506100",26.2097,"",NA
"248","SVE_0206700",0,0,0,0,0,0,0,0,0.0783360712586805,0,0,0,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZV7","",NA,"",NA,"SPAL_0001506100",16.6667,"",NA
"249","SVE_0206800",0,0.065478456799327,0,0,0,0,0.191726841507566,0.0632408724884316,0,0.0762817294587963,0.0729507379420844,0.0720169028305012,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZV8","",NA,"",NA,"SPAL_0001506000",70.9677,"",NA
"250","SVE_0206900",0,0.0637160302786159,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZV9","",NA,"",NA,"",NA,"",NA
"251","SVE_0207000",0.0661407482827368,0,0,0,0,0,0.0649007038007559,0.063850209680824,0,0,0,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZW0","",NA,"",NA,"",NA,"",NA
"252","SVE_0207100",0.325797160682512,0.12751232215346,0,0,0,0.175616703543651,0.127589835435895,0,0,0,0,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZW1","",NA,"",NA,"SPAL_0001505900",59.0909,"",NA
"253","SVE_0207200",0,0,0,0,0,0,0,0,0,0,0.144837170333768,0.0712318202528689,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZW2","",NA,"",NA,"SPAL_0001505800",57.2,"",NA
"254","SVE_0207300",0,0,0,0,0,0,0,0.0641990348366044,0,0,0,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZW3","",NA,"",NA,"SPAL_0001505900",58.6614,"",NA
"255","SVE_0207400",0,0.0630427856719896,0,0,0,0.0864912382327533,0,0,0,0.076669328770199,0,0,"SVE_scaffold0000017","SCP domain-containing protein","CAP_domain, CAP_sf",NA,"A0A0K0EZW4","",NA,"",NA,"SPAL_0001505500",48.3146,"",NA
"256","SVE_0207500",0,0,0,0,0,0,0.0650669547841931,0.127305458273894,0.159067852019863,0,0,0,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZW5","",NA,"",NA,"",NA,"",NA
"257","SVE_0207600",0.132327721844726,0.0653080449127294,0,0,0,0,0.190424392704927,0.0623675313101647,0,0.0760808664105309,0.07304667674398,0.0727533813272889,"SVE_scaffold0000017","",NA,NA,"A0A0K0EZW6","",NA,"",NA,"SPAL_0001505100",57.5758,"",NA
"258","SVE_0208200",0.065995519170724,0,0.0623793122244389,0.182515302464099,0.0933731093451637,0,0.063406337533439,0,0,0,0,0,"SVE_scaffold0000017","CHCH domain-containing protein",NA,NA,"A0A0K0EZX2","SSTP_0001045800",67.5214,"SRAE_1000109400 | WBGene00257696",66.6667,"SPAL_0001504400",88.8889,"",NA
"259","SVE_0209500",0,0.0652583781834946,0,0,0,0,0.191621474565078,0.124732902510401,0.0780202534922835,0.0766651521772503,0.225128843265394,0,"SVE_scaffold0000017","BTB/POZ domain-containing protein",NA,NA,"A0A0K0EZY5","",NA,"",NA,"SPAL_0000514800",21.5517,"",NA
"260","SVE_0210300",0,0,0,0,0,0,0.127629642440786,0.0626100394160684,0,0,0,0.0749971710726541,"SVE_scaffold0000017","Golgi to ER traffic protein 4 homolog (inferred by orthology to a human protein)",NA,"membrane","A0A0K0EZZ3","",NA,"",NA,"",NA,"",NA
"261","SVE_0213200",0.198235391064719,0.065119340271546,0,0,0,0,0.0632490460443447,0,0,0.227400415687609,0.0732804259693645,0,"SVE_scaffold0000017","Ovule protein",NA,NA,"A0A0K0F020","",NA,"",NA,"",NA,"",NA
"262","SVE_0213400",0.128510373594042,0.0631174767596345,0,0,0,0,0,0,0,0,0,0.0729445789624387,"SVE_scaffold0000017","Histone H1",NA,NA,"A0A0K0F022","",NA,"",NA,"SPAL_0000509800",73.3333,"",NA
"263","SVE_0215200",0.0672436981662597,0,0,0,0,0,0.129043186154623,0.126361720035972,0,0,0,0,"SVE_scaffold0000017","VWFA domain-containing protein",NA,NA,"A0A0K0F040","SSTP_0000353700",43.3628,"SRAE_X000232300 | WBGene00267907",41.5929,"SPAL_0000610800",66.3717,"",NA
"264","SVE_0215700",0,0.226445502249504,0,0,0,0.0933147513158244,0.131726111437093,0.235180435604665,0,0.0749183594798064,0.137934590243956,0.0413368693217445,"SVE_scaffold0000017","",NA,NA,"A0A0K0F045","",NA,"",NA,"",NA,"",NA
"265","SVE_0216100",0,0,0,0,0,0,0.128032197196579,0.125411226725939,0.235092382551016,0.231026014846337,0.0755830194326982,0,"SVE_scaffold0000017","LAGLIDADG_2 domain-containing protein","Transthyretin-like_sf",NA,"A0A0K0F049","",NA,"",NA,"SPAL_0001707900",34.6774,"",NA
"266","SVE_0216400",0,0,0,0,0,0,0.0647217943498565,0.0635510639146929,0,0.0784235427581557,0,0,"SVE_scaffold0000018","",NA,"membrane","A0A0K0F052","",NA,"",NA,"",NA,"",NA
"267","SVE_0216500",0,0,0,0,0,0,0.0640795023522343,0,0.0791765047047201,0.155154780151974,0,0,"SVE_scaffold0000018","",NA,NA,"A0A0K0F053","SSTP_0000702700",31.25,"",NA,"SPAL_0000137000",40.2778,"",NA
"268","SVE_0216600",0,0,0,0,0,0,0.0648274495832672,0.0639201042378931,0,0,0,0.0722799882143756,"SVE_scaffold0000018","Ubiquitin-like protein 5",NA,NA,"A0A0K0F054","",NA,"",NA,"SPAL_0000877100",40,"",NA
"269","SVE_0216800",0,0.0660638066197508,0.0618388078176587,0,0,0,0,0.0638404562431053,0,0.0800324482741466,0,0.0757985987882609,"SVE_scaffold0000018","RNA helicase","DEAD/DEAH_box_helicase_dom, Helicase_ATP-bd, RNA_helicase_DEAD_Q_motif, P-loop_NTPase","RNA helicase activity, nucleic acid binding, ATP binding, RNA binding, helicase activity, hydrolase activity, nucleotide binding","A0A0K0F056","SSTP_0000281100",29.589,"",NA,"SPAL_0000831900",50.9589,"glh-1 | WBGene00001598",21.3699
"270","SVE_0218900",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000018","",NA,"membrane","A0A0K0F076","SSTP_0001217100",51.145,"SRAE_1000298700 | WBGene00259604",51.145,"SPAL_0001564800",83.9695,"",NA
"271","SVE_0221600",0.0643987155866006,0.126277250949121,0,0,0.368423526697313,0.270222685893037,0,0,0,0,0.0695874111759502,0.0685378189683336,"SVE_scaffold0000018","",NA,"membrane","A0A0K0F0A3","SSTP_0001207000",48.8636,"SRAE_1000273400 | WBGene00259350",55.6818,"SPAL_0000140100",78.4091,"",NA
"272","SVE_0221700",0,0.0639280714111184,0,0,0.0921106439050145,0,0,0.0609038366982442,0,0,0,0,"SVE_scaffold0000018","Unspecified product",NA,"membrane","A0A0K0F0A4","SSTP_0001206900",77.1429,"SRAE_1000273500 | WBGene00259351",72.381,"SPAL_0000140200",95.2381,"",NA
"273","SVE_0223600",0,0.126096213083205,0.0644467767700644,0,0.0925173683313765,0.267981113978312,0,0.0989982585785824,0,0.072661320692786,0,0,"SVE_scaffold0000018","Conserved domain protein",NA,NA,"A0A0K0F0C2","",NA,"",NA,"SPAL_0000459400",57.5342,"",NA
"274","SVE_0223700",0.0669318606388428,0,0.127013591688934,0.0618619797703978,0,0,0.0642923255610836,0,0,0,0,0,"SVE_scaffold0000018","EEV126",NA,NA,"A0A0K0F0C3","",NA,"",NA,"SPAL_0000459400",39.4495,"",NA
"275","SVE_0224500",0.0641140385621973,0,0.0616572366454501,0.239979443625596,0.0914005543915891,0.178670170803664,0,0,0,0,0,0,"SVE_scaffold0000018","Transmembrane protein",NA,"membrane","A0A0K0F0D1","SSTP_0000661100",71.4286,"SRAE_X000090700 | WBGene00266469",62.2449,"SPAL_0000258300",91.8367,"",NA
"276","SVE_0227300",0,0,0,0,0,0,0,0.0632378865975523,0,0.076729848211422,0.0735049420628992,0,"SVE_scaffold0000018","Protein-tyrosine sulfotransferase","TPST-like, P-loop_NTPase","peptidyl-tyrosine sulfation, protein-tyrosine sulfotransferase activity, transferase activity","A0A0K0F0F9","",NA,"",NA,"",NA,"tpst-1 | WBGene00013737",54.6392
"277","SVE_0227400",0,0,0,0,0,0,0.199899909794898,0,0,0,0.0711922065345334,0,"SVE_scaffold0000018","Recombinase",NA,NA,"A0A0K0F0G0","",NA,"",NA,"SPAL_0000371900",75.6757,"",NA
"278","SVE_0227500",0,0,0,0,0,0,0.0651314615712262,0.0639865483050605,0,0.0766823416094193,0,0.0718885954894853,"SVE_scaffold0000018","",NA,NA,"A0A0K0F0G1","",NA,"",NA,"",NA,"",NA
"279","SVE_0228200",0,0.0651259626428287,0.0627623479339551,0.061252435514525,0,0,0,0.124748925950549,0.0780154460703183,0.0766484503377199,0,0.0743030037904788,"SVE_scaffold0000018","Venom protein",NA,NA,"A0A0K0F0G8","SSTP_0000273900",41.3223,"SRAE_X000225000 | WBGene00267831",35.5372,"SPAL_0001374000",87.6033,"",NA
"280","SVE_0228300",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000018","Biogenesis of lysosome-related organelles complex 1 subunit KXD1",NA,NA,"A0A0K0F0G9","",NA,"",NA,"SPAL_0001185100",74.0458,"",NA
